x,t,u
0.91,0.05,0.247433
0.92,0.05,0.25321
0.93,0.05,0.259053
0.94,0.05,0.264963
0.95,0.05,0.27094
0.96,0.05,0.276983
0.97,0.05,0.283093
0.98,0.05,0.28927
0.99,0.05,0.295513
1,0.05,0.301823
1.01,0.05,0.3082
1.02,0.05,0.314643
1.03,0.05,0.321153
1.04,0.05,0.32773
1.05,0.05,0.334373
1.06,0.05,0.341083
1.07,0.05,0.34786
1.08,0.05,0.354703
1.09,0.05,0.361613
1.1,0.05,0.36859
1.11,0.05,0.375633
1.12,0.05,0.382743
1.13,0.05,0.38992
1.14,0.05,0.397163
1.15,0.05,0.404473
1.16,0.05,0.41185
1.17,0.05,0.419293
1.18,0.05,0.426803
1.19,0.05,0.43438
1.2,0.05,0.442023
1.21,0.05,0.449733
1.22,0.05,0.45751
1.23,0.05,0.465353
1.24,0.05,0.473263
1.25,0.05,0.48124
1.26,0.05,0.489283
1.27,0.05,0.497393
1.28,0.05,0.50557
1.29,0.05,0.513813
1.3,0.05,0.522123
1.31,0.05,0.5305
1.32,0.05,0.538943
1.33,0.05,0.547453
1.34,0.05,0.55603
1.35,0.05,0.564673
1.36,0.05,0.573383
1.37,0.05,0.58216
1.38,0.05,0.591003
1.39,0.05,0.599913
1.4,0.05,0.60889
1.41,0.05,0.617933
1.42,0.05,0.627043
1.43,0.05,0.63622
1.44,0.05,0.645463
1.45,0.05,0.654773
1.46,0.05,0.66415
1.47,0.05,0.673593
1.48,0.05,0.683103
1.49,0.05,0.69268
1.5,0.05,0.702323
1.51,0.05,0.712033
1.52,0.05,0.72181
1.53,0.05,0.731653
1.54,0.05,0.741563
1.55,0.05,0.75154
1.56,0.05,0.761583
1.57,0.05,0.771693
1.58,0.05,0.78187
1.59,0.05,0.792113
1.6,0.05,0.802423
1.61,0.05,0.8128
1.62,0.05,0.823243
1.63,0.05,0.833753
1.64,0.05,0.84433
1.65,0.05,0.854973
1.66,0.05,0.865683
1.67,0.05,0.87646
1.68,0.05,0.887303
1.69,0.05,0.898213
1.7,0.05,0.90919
1.71,0.05,0.920233
1.72,0.05,0.931343
1.73,0.05,0.94252
1.74,0.05,0.953763
1.75,0.05,0.965073
1.76,0.05,0.97645
1.77,0.05,0.987893
1.78,0.05,0.999403
1.79,0.05,1.01098
1.8,0.05,1.02262
1.81,0.05,1.03433
1.82,0.05,1.04611
1.83,0.05,1.05795
1.84,0.05,1.06986
1.85,0.05,1.08184
1.86,0.05,1.09388
1.87,0.05,1.10599
1.88,0.05,1.11817
1.89,0.05,1.13041
1.9,0.05,1.14272
1.91,0.05,1.1551
1.92,0.05,1.16754
1.93,0.05,1.18005
1.94,0.05,1.19263
1.95,0.05,1.20527
1.96,0.05,1.21798
1.97,0.05,1.23076
1.98,0.05,1.2436
1.99,0.05,1.25651
0,0.06,0
0.01,0.06,5e-06
0.02,0.06,1.4e-05
0.03,0.06,2.6e-05
0.04,0.06,4e-05
0.05,0.06,5.5e-05
0.06,0.06,7e-05
0.07,0.06,0.000118333
0.08,0.06,0.000233333
0.09,0.06,0.000415
0.1,0.06,0.000663333
0.11,0.06,0.000978333
0.12,0.06,0.00136
0.13,0.06,0.00180833
0.14,0.06,0.00232333
0.15,0.06,0.002905
0.16,0.06,0.00355333
0.17,0.06,0.00426833
0.18,0.06,0.00505
0.19,0.06,0.00589833
0.2,0.06,0.00681333
0.21,0.06,0.007795
0.22,0.06,0.00884333
0.23,0.06,0.00995833
0.24,0.06,0.01114
0.25,0.06,0.0123883
0.26,0.06,0.0137033
0.27,0.06,0.015085
0.28,0.06,0.0165333
0.29,0.06,0.0180483
0.3,0.06,0.01963
0.31,0.06,0.0212783
0.32,0.06,0.0229933
0.33,0.06,0.024775
0.34,0.06,0.0266233
0.35,0.06,0.0285383
0.36,0.06,0.03052
0.37,0.06,0.0325683
0.38,0.06,0.0346833
0.39,0.06,0.036865
0.4,0.06,0.0391133
0.41,0.06,0.0414283
0.42,0.06,0.04381
0.43,0.06,0.0462583
0.44,0.06,0.0487733
0.45,0.06,0.051355
0.46,0.06,0.0540033
0.47,0.06,0.0567183
0.48,0.06,0.0595
0.49,0.06,0.0623483
0.5,0.06,0.0652633
0.51,0.06,0.068245
0.52,0.06,0.0712933
0.53,0.06,0.0744083
0.54,0.06,0.07759
0.55,0.06,0.0808383
0.56,0.06,0.0841533
0.57,0.06,0.087535
0.58,0.06,0.0909833
0.59,0.06,0.0944983
0.6,0.06,0.09808
0.61,0.06,0.101728
0.62,0.06,0.105443
0.63,0.06,0.109225
0.64,0.06,0.113073
0.65,0.06,0.116988
0.66,0.06,0.12097
0.67,0.06,0.125018
0.68,0.06,0.129133
0.69,0.06,0.133315
0.7,0.06,0.137563
0.71,0.06,0.141878
0.72,0.06,0.14626
0.73,0.06,0.150708
0.74,0.06,0.155223
0.75,0.06,0.159805
0.76,0.06,0.164453
0.77,0.06,0.169168
0.78,0.06,0.17395
0.79,0.06,0.178798
0.8,0.06,0.183713
0.81,0.06,0.188695
0.82,0.06,0.193743
0.83,0.06,0.198858
0.84,0.06,0.20404
0.85,0.06,0.209288
0.86,0.06,0.214603
0.87,0.06,0.219985
0.88,0.06,0.225433
0.89,0.06,0.230948
0.9,0.06,0.23653
0.91,0.06,0.242178
0.92,0.06,0.247893
0.93,0.06,0.253675
0.94,0.06,0.259523
0.95,0.06,0.265438
0.96,0.06,0.27142
0.97,0.06,0.277468
0.98,0.06,0.283583
0.99,0.06,0.289765
1,0.06,0.296013
1.01,0.06,0.302328
1.02,0.06,0.30871
1.03,0.06,0.315158
1.04,0.06,0.321673
1.05,0.06,0.328255
1.06,0.06,0.334903
1.07,0.06,0.341618
1.08,0.06,0.3484
1.09,0.06,0.355248
1.1,0.06,0.362163
1.11,0.06,0.369145
1.12,0.06,0.376193
1.13,0.06,0.383308
1.14,0.06,0.39049
1.15,0.06,0.397738
1.16,0.06,0.405053
1.17,0.06,0.412435
1.18,0.06,0.419883
1.19,0.06,0.427398
1.2,0.06,0.43498
1.21,0.06,0.442628
1.22,0.06,0.450343
1.23,0.06,0.458125
1.24,0.06,0.465973
1.25,0.06,0.473888
1.26,0.06,0.48187
1.27,0.06,0.489918
1.28,0.06,0.498033
1.29,0.06,0.506215
1.3,0.06,0.514463
1.31,0.06,0.522778
1.32,0.06,0.53116
1.33,0.06,0.539608
1.34,0.06,0.548123
1.35,0.06,0.556705
1.36,0.06,0.565353
1.37,0.06,0.574068
1.38,0.06,0.58285
1.39,0.06,0.591698
1.4,0.06,0.600613
1.41,0.06,0.609595
1.42,0.06,0.618643
1.43,0.06,0.627758
1.44,0.06,0.63694
1.45,0.06,0.646188
1.46,0.06,0.655503
1.47,0.06,0.664885
1.48,0.06,0.674333
1.49,0.06,0.683848
1.5,0.06,0.69343
1.51,0.06,0.703078
1.52,0.06,0.712793
1.53,0.06,0.722575
1.54,0.06,0.732423
1.55,0.06,0.742338
1.56,0.06,0.75232
1.57,0.06,0.762368
1.58,0.06,0.772483
1.59,0.06,0.782665
1.6,0.06,0.792913
1.61,0.06,0.803228
1.62,0.06,0.81361
1.63,0.06,0.824058
1.64,0.06,0.834573
1.65,0.06,0.845155
1.66,0.06,0.855803
1.67,0.06,0.866518
1.68,0.06,0.8773
1.69,0.06,0.888148
1.7,0.06,0.899063
1.71,0.06,0.910045
1.72,0.06,0.921093
1.73,0.06,0.932208
1.74,0.06,0.94339
1.75,0.06,0.954638
1.76,0.06,0.965953
1.77,0.06,0.977335
1.78,0.06,0.988783
1.79,0.06,1.0003
1.8,0.06,1.01188
1.81,0.06,1.02353
1.82,0.06,1.03524
1.83,0.06,1.04702
1.84,0.06,1.05887
1.85,0.06,1.07079
1.86,0.06,1.08277
1.87,0.06,1.09482
1.88,0.06,1.10693
1.89,0.06,1.11912
1.9,0.06,1.13136
1.91,0.06,1.14368
1.92,0.06,1.15606
1.93,0.06,1.16851
1.94,0.06,1.18102
1.95,0.06,1.19361
1.96,0.06,1.20625
1.97,0.06,1.21897
1.98,0.06,1.23175
1.99,0.06,1.2446
0,0.07,0
0.01,0.07,6e-06
0.02,0.07,1.7e-05
0.03,0.07,3.2e-05
0.04,0.07,5e-05
0.05,0.07,7e-05
0.06,0.07,9.1e-05
0.07,0.07,0.000112
0.08,0.07,0.000166333
0.09,0.07,0.000287333
0.1,0.07,0.000475
0.11,0.07,0.000729333
0.12,0.07,0.00105033
0.13,0.07,0.001438
0.14,0.07,0.00189233
0.15,0.07,0.00241333
0.16,0.07,0.003001
0.17,0.07,0.00365533
0.18,0.07,0.00437633
0.19,0.07,0.005164
0.2,0.07,0.00601833
0.21,0.07,0.00693933
0.22,0.07,0.007927
0.23,0.07,0.00898133
0.24,0.07,0.0101023
0.25,0.07,0.01129
0.26,0.07,0.0125443
0.27,0.07,0.0138653
0.28,0.07,0.015253
0.29,0.07,0.0167073
0.3,0.07,0.0182283
0.31,0.07,0.019816
0.32,0.07,0.0214703
0.33,0.07,0.0231913
0.34,0.07,0.024979
0.35,0.07,0.0268333
0.36,0.07,0.0287543
0.37,0.07,0.030742
0.38,0.07,0.0327963
0.39,0.07,0.0349173
0.4,0.07,0.037105
0.41,0.07,0.0393593
0.42,0.07,0.0416803
0.43,0.07,0.044068
0.44,0.07,0.0465223
0.45,0.07,0.0490433
0.46,0.07,0.051631
0.47,0.07,0.0542853
0.48,0.07,0.0570063
0.49,0.07,0.059794
0.5,0.07,0.0626483
0.51,0.07,0.0655693
0.52,0.07,0.068557
0.53,0.07,0.0716113
0.54,0.07,0.0747323
0.55,0.07,0.07792
0.56,0.07,0.0811743
0.57,0.07,0.0844953
0.58,0.07,0.087883
0.59,0.07,0.0913373
0.6,0.07,0.0948583
0.61,0.07,0.098446
0.62,0.07,0.1021
0.63,0.07,0.105821
0.64,0.07,0.109609
0.65,0.07,0.113463
0.66,0.07,0.117384
0.67,0.07,0.121372
0.68,0.07,0.125426
0.69,0.07,0.129547
0.7,0.07,0.133735
0.71,0.07,0.137989
0.72,0.07,0.14231
0.73,0.07,0.146698
0.74,0.07,0.151152
0.75,0.07,0.155673
0.76,0.07,0.160261
0.77,0.07,0.164915
0.78,0.07,0.169636
0.79,0.07,0.174424
0.8,0.07,0.179278
0.81,0.07,0.184199
0.82,0.07,0.189187
0.83,0.07,0.194241
0.84,0.07,0.199362
0.85,0.07,0.20455
0.86,0.07,0.209804
0.87,0.07,0.215125
0.88,0.07,0.220513
0.89,0.07,0.225967
0.9,0.07,0.231488
0.91,0.07,0.237076
0.92,0.07,0.24273
0.93,0.07,0.248451
0.94,0.07,0.254239
0.95,0.07,0.260093
0.96,0.07,0.266014
0.97,0.07,0.272002
0.98,0.07,0.278056
0.99,0.07,0.284177
1,0.07,0.290365
1.01,0.07,0.296619
1.02,0.07,0.30294
1.03,0.07,0.309328
1.04,0.07,0.315782
1.05,0.07,0.322303
1.06,0.07,0.328891
1.07,0.07,0.335545
1.08,0.07,0.342266
1.09,0.07,0.349054
1.1,0.07,0.355908
1.11,0.07,0.362829
1.12,0.07,0.369817
1.13,0.07,0.376871
1.14,0.07,0.383992
1.15,0.07,0.39118
1.16,0.07,0.398434
1.17,0.07,0.405755
1.18,0.07,0.413143
1.19,0.07,0.420597
1.2,0.07,0.428118
1.21,0.07,0.435706
1.22,0.07,0.44336
1.23,0.07,0.451081
1.24,0.07,0.458869
1.25,0.07,0.466723
1.26,0.07,0.474644
1.27,0.07,0.482632
1.28,0.07,0.490686
1.29,0.07,0.498807
1.3,0.07,0.506995
1.31,0.07,0.515249
1.32,0.07,0.52357
1.33,0.07,0.531958
1.34,0.07,0.540412
1.35,0.07,0.548933
1.36,0.07,0.557521
1.37,0.07,0.566175
1.38,0.07,0.574896
1.39,0.07,0.583684
1.4,0.07,0.592538
1.41,0.07,0.601459
1.42,0.07,0.610447
1.43,0.07,0.619501
1.44,0.07,0.628622
1.45,0.07,0.63781
1.46,0.07,0.647064
1.47,0.07,0.656385
1.48,0.07,0.665773
1.49,0.07,0.675227
1.5,0.07,0.684748
1.51,0.07,0.694336
1.52,0.07,0.70399
1.53,0.07,0.713711
1.54,0.07,0.723499
1.55,0.07,0.733353
1.56,0.07,0.743274
1.57,0.07,0.753262
1.58,0.07,0.763316
1.59,0.07,0.773437
1.6,0.07,0.783625
1.61,0.07,0.793879
1.62,0.07,0.8042
1.63,0.07,0.814588
1.64,0.07,0.825042
1.65,0.07,0.835563
1.66,0.07,0.846151
1.67,0.07,0.856805
1.68,0.07,0.867526
1.69,0.07,0.878314
1.7,0.07,0.889168
1.71,0.07,0.900089
1.72,0.07,0.911077
1.73,0.07,0.922131
1.74,0.07,0.933252
1.75,0.07,0.94444
1.76,0.07,0.955694
1.77,0.07,0.967015
1.78,0.07,0.978403
1.79,0.07,0.989857
1.8,0.07,1.00138
1.81,0.07,1.01297
1.82,0.07,1.02462
1.83,0.07,1.03634
1.84,0.07,1.04813
1.85,0.07,1.05998
1.86,0.07,1.0719
1.87,0.07,1.08389
1.88,0.07,1.09595
1.89,0.07,1.10807
1.9,0.07,1.12026
1.91,0.07,1.13251
1.92,0.07,1.14483
1.93,0.07,1.15722
1.94,0.07,1.16967
1.95,0.07,1.18219
1.96,0.07,1.19478
1.97,0.07,1.20744
1.98,0.07,1.22016
1.99,0.07,1.23294
0,0.08,0
0.01,0.08,7e-06
0.02,0.08,2e-05
0.03,0.08,3.8e-05
0.04,0.08,6e-05
0.05,0.08,8.5e-05
0.06,0.08,0.000112
0.07,0.08,0.00014
0.08,0.08,0.000168
0.09,0.08,0.000229333
0.1,0.08,0.000357333
0.11,0.08,0.000552
0.12,0.08,0.000813333
0.13,0.08,0.00114133
0.14,0.08,0.001536
0.15,0.08,0.00199733
0.16,0.08,0.00252533
0.17,0.08,0.00312
0.18,0.08,0.00378133
0.19,0.08,0.00450933
0.2,0.08,0.005304
0.21,0.08,0.00616533
0.22,0.08,0.00709333
0.23,0.08,0.008088
0.24,0.08,0.00914933
0.25,0.08,0.0102773
0.26,0.08,0.011472
0.27,0.08,0.0127333
0.28,0.08,0.0140613
0.29,0.08,0.015456
0.3,0.08,0.0169173
0.31,0.08,0.0184453
0.32,0.08,0.02004
0.33,0.08,0.0217013
0.34,0.08,0.0234293
0.35,0.08,0.025224
0.36,0.08,0.0270853
0.37,0.08,0.0290133
0.38,0.08,0.031008
0.39,0.08,0.0330693
0.4,0.08,0.0351973
0.41,0.08,0.037392
0.42,0.08,0.0396533
0.43,0.08,0.0419813
0.44,0.08,0.044376
0.45,0.08,0.0468373
0.46,0.08,0.0493653
0.47,0.08,0.05196
0.48,0.08,0.0546213
0.49,0.08,0.0573493
0.5,0.08,0.060144
0.51,0.08,0.0630053
0.52,0.08,0.0659333
0.53,0.08,0.068928
0.54,0.08,0.0719893
0.55,0.08,0.0751173
0.56,0.08,0.078312
0.57,0.08,0.0815733
0.58,0.08,0.0849013
0.59,0.08,0.088296
0.6,0.08,0.0917573
0.61,0.08,0.0952853
0.62,0.08,0.09888
0.63,0.08,0.102541
0.64,0.08,0.106269
0.65,0.08,0.110064
0.66,0.08,0.113925
0.67,0.08,0.117853
0.68,0.08,0.121848
0.69,0.08,0.125909
0.7,0.08,0.130037
0.71,0.08,0.134232
0.72,0.08,0.138493
0.73,0.08,0.142821
0.74,0.08,0.147216
0.75,0.08,0.151677
0.76,0.08,0.156205
0.77,0.08,0.1608
0.78,0.08,0.165461
0.79,0.08,0.170189
0.8,0.08,0.174984
0.81,0.08,0.179845
0.82,0.08,0.184773
0.83,0.08,0.189768
0.84,0.08,0.194829
0.85,0.08,0.199957
0.86,0.08,0.205152
0.87,0.08,0.210413
0.88,0.08,0.215741
0.89,0.08,0.221136
0.9,0.08,0.226597
0.91,0.08,0.232125
0.92,0.08,0.23772
0.93,0.08,0.243381
0.94,0.08,0.249109
0.95,0.08,0.254904
0.96,0.08,0.260765
0.97,0.08,0.266693
0.98,0.08,0.272688
0.99,0.08,0.278749
1,0.08,0.284877
1.01,0.08,0.291072
1.02,0.08,0.297333
1.03,0.08,0.303661
1.04,0.08,0.310056
1.05,0.08,0.316517
1.06,0.08,0.323045
1.07,0.08,0.32964
1.08,0.08,0.336301
1.09,0.08,0.343029
1.1,0.08,0.349824
1.11,0.08,0.356685
1.12,0.08,0.363613
1.13,0.08,0.370608
1.14,0.08,0.377669
1.15,0.08,0.384797
1.16,0.08,0.391992
1.17,0.08,0.399253
1.18,0.08,0.406581
1.19,0.08,0.413976
1.2,0.08,0.421437
1.21,0.08,0.428965
1.22,0.08,0.43656
1.23,0.08,0.444221
1.24,0.08,0.451949
1.25,0.08,0.459744
1.26,0.08,0.467605
1.27,0.08,0.475533
1.28,0.08,0.483528
1.29,0.08,0.491589
1.3,0.08,0.499717
1.31,0.08,0.507912
1.32,0.08,0.516173
1.33,0.08,0.524501
1.34,0.08,0.532896
1.35,0.08,0.541357
1.36,0.08,0.549885
1.37,0.08,0.55848
1.38,0.08,0.567141
1.39,0.08,0.575869
1.4,0.08,0.584664
1.41,0.08,0.593525
1.42,0.08,0.602453
1.43,0.08,0.611448
1.44,0.08,0.620509
1.45,0.08,0.629637
1.46,0.08,0.638832
1.47,0.08,0.648093
1.48,0.08,0.657421
1.49,0.08,0.666816
1.5,0.08,0.676277
1.51,0.08,0.685805
1.52,0.08,0.6954
1.53,0.08,0.705061
1.54,0.08,0.714789
1.55,0.08,0.724584
1.56,0.08,0.734445
1.57,0.08,0.744373
1.58,0.08,0.754368
1.59,0.08,0.764429
1.6,0.08,0.774557
1.61,0.08,0.784752
1.62,0.08,0.795013
1.63,0.08,0.805341
1.64,0.08,0.815736
1.65,0.08,0.826197
1.66,0.08,0.836725
1.67,0.08,0.84732
1.68,0.08,0.857981
1.69,0.08,0.868709
1.7,0.08,0.879504
1.71,0.08,0.890365
1.72,0.08,0.901293
1.73,0.08,0.912288
1.74,0.08,0.923349
1.75,0.08,0.934477
1.76,0.08,0.945672
1.77,0.08,0.956933
1.78,0.08,0.968261
1.79,0.08,0.979656
1.8,0.08,0.991117
1.81,0.08,1.00265
1.82,0.08,1.01424
1.83,0.08,1.0259
1.84,0.08,1.03763
1.85,0.08,1.04942
1.86,0.08,1.06129
1.87,0.08,1.07321
1.88,0.08,1.08521
1.89,0.08,1.09727
1.9,0.08,1.1094
1.91,0.08,1.12159
1.92,0.08,1.13385
1.93,0.08,1.14618
1.94,0.08,1.15858
1.95,0.08,1.17104
1.96,0.08,1.18357
1.97,0.08,1.19616
1.98,0.08,1.20882
1.99,0.08,1.22155
0,0.09,0
0.01,0.09,8e-06
0.02,0.09,2.3e-05
0.03,0.09,4.4e-05
0.04,0.09,7e-05
0.05,0.09,0.0001
0.06,0.09,0.000133
0.07,0.09,0.000168
0.08,0.09,0.000204
0.09,0.09,0.00024
0.1,0.09,0.000309333
0.11,0.09,0.000445333
0.12,0.09,0.000648
0.13,0.09,0.000917333
0.14,0.09,0.00125333
0.15,0.09,0.001656
0.16,0.09,0.00212533
0.17,0.09,0.00266133
0.18,0.09,0.003264
0.19,0.09,0.00393333
0.2,0.09,0.00466933
0.21,0.09,0.005472
0.22,0.09,0.00634133
0.23,0.09,0.00727733
0.24,0.09,0.00828
0.25,0.09,0.00934933
0.26,0.09,0.0104853
0.27,0.09,0.011688
0.28,0.09,0.0129573
0.29,0.09,0.0142933
0.3,0.09,0.015696
0.31,0.09,0.0171653
0.32,0.09,0.0187013
0.33,0.09,0.020304
0.34,0.09,0.0219733
0.35,0.09,0.0237093
0.36,0.09,0.025512
0.37,0.09,0.0273813
0.38,0.09,0.0293173
0.39,0.09,0.03132
0.4,0.09,0.0333893
0.41,0.09,0.0355253
0.42,0.09,0.037728
0.43,0.09,0.0399973
0.44,0.09,0.0423333
0.45,0.09,0.044736
0.46,0.09,0.0472053
0.47,0.09,0.0497413
0.48,0.09,0.052344
0.49,0.09,0.0550133
0.5,0.09,0.0577493
0.51,0.09,0.060552
0.52,0.09,0.0634213
0.53,0.09,0.0663573
0.54,0.09,0.06936
0.55,0.09,0.0724293
0.56,0.09,0.0755653
0.57,0.09,0.078768
0.58,0.09,0.0820373
0.59,0.09,0.0853733
0.6,0.09,0.088776
0.61,0.09,0.0922453
0.62,0.09,0.0957813
0.63,0.09,0.099384
0.64,0.09,0.103053
0.65,0.09,0.106789
0.66,0.09,0.110592
0.67,0.09,0.114461
0.68,0.09,0.118397
0.69,0.09,0.1224
0.7,0.09,0.126469
0.71,0.09,0.130605
0.72,0.09,0.134808
0.73,0.09,0.139077
0.74,0.09,0.143413
0.75,0.09,0.147816
0.76,0.09,0.152285
0.77,0.09,0.156821
0.78,0.09,0.161424
0.79,0.09,0.166093
0.8,0.09,0.170829
0.81,0.09,0.175632
0.82,0.09,0.180501
0.83,0.09,0.185437
0.84,0.09,0.19044
0.85,0.09,0.195509
0.86,0.09,0.200645
0.87,0.09,0.205848
0.88,0.09,0.211117
0.89,0.09,0.216453
0.9,0.09,0.221856
0.91,0.09,0.227325
0.92,0.09,0.232861
0.93,0.09,0.238464
0.94,0.09,0.244133
0.95,0.09,0.249869
0.96,0.09,0.255672
0.97,0.09,0.261541
0.98,0.09,0.267477
0.99,0.09,0.27348
1,0.09,0.279549
1.01,0.09,0.285685
1.02,0.09,0.291888
1.03,0.09,0.298157
1.04,0.09,0.304493
1.05,0.09,0.310896
1.06,0.09,0.317365
1.07,0.09,0.323901
1.08,0.09,0.330504
1.09,0.09,0.337173
1.1,0.09,0.343909
1.11,0.09,0.350712
1.12,0.09,0.357581
1.13,0.09,0.364517
1.14,0.09,0.37152
1.15,0.09,0.378589
1.16,0.09,0.385725
1.17,0.09,0.392928
1.18,0.09,0.400197
1.19,0.09,0.407533
1.2,0.09,0.414936
1.21,0.09,0.422405
1.22,0.09,0.429941
1.23,0.09,0.437544
1.24,0.09,0.445213
1.25,0.09,0.452949
1.26,0.09,0.460752
1.27,0.09,0.468621
1.28,0.09,0.476557
1.29,0.09,0.48456
1.3,0.09,0.492629
1.31,0.09,0.500765
1.32,0.09,0.508968
1.33,0.09,0.517237
1.34,0.09,0.525573
1.35,0.09,0.533976
1.36,0.09,0.542445
1.37,0.09,0.550981
1.38,0.09,0.559584
1.39,0.09,0.568253
1.4,0.09,0.576989
1.41,0.09,0.585792
1.42,0.09,0.594661
1.43,0.09,0.603597
1.44,0.09,0.6126
1.45,0.09,0.621669
1.46,0.09,0.630805
1.47,0.09,0.640008
1.48,0.09,0.649277
1.49,0.09,0.658613
1.5,0.09,0.668016
1.51,0.09,0.677485
1.52,0.09,0.687021
1.53,0.09,0.696624
1.54,0.09,0.706293
1.55,0.09,0.716029
1.56,0.09,0.725832
1.57,0.09,0.735701
1.58,0.09,0.745637
1.59,0.09,0.75564
1.6,0.09,0.765709
1.61,0.09,0.775845
1.62,0.09,0.786048
1.63,0.09,0.796317
1.64,0.09,0.806653
1.65,0.09,0.817056
1.66,0.09,0.827525
1.67,0.09,0.838061
1.68,0.09,0.848664
1.69,0.09,0.859333
1.7,0.09,0.870069
1.71,0.09,0.880872
1.72,0.09,0.891741
1.73,0.09,0.902677
1.74,0.09,0.91368
1.75,0.09,0.924749
1.76,0.09,0.935885
1.77,0.09,0.947088
1.78,0.09,0.958357
1.79,0.09,0.969693
1.8,0.09,0.981096
1.81,0.09,0.992565
1.82,0.09,1.0041
1.83,0.09,1.0157
1.84,0.09,1.02737
1.85,0.09,1.03911
1.86,0.09,1.05091
1.87,0.09,1.06278
1.88,0.09,1.07472
1.89,0.09,1.08672
1.9,0.09,1.09879
1.91,0.09,1.11093
1.92,0.09,1.12313
1.93,0.09,1.1354
1.94,0.09,1.14773
1.95,0.09,1.16014
1.96,0.09,1.17261
1.97,0.09,1.18514
1.98,0.09,1.19774
1.99,0.09,1.21041
0,0.1,0
0.01,0.1,9e-06
0.02,0.1,2.6e-05
0.03,0.1,5e-05
0.04,0.1,8e-05
0.05,0.1,0.000115
0.06,0.1,0.000154
0.07,0.1,0.000196
0.08,0.1,0.00024
0.09,0.1,0.000285
0.1,0.1,0.00033
0.11,0.1,0.000408333
0.12,0.1,0.000553333
0.13,0.1,0.000765
0.14,0.1,0.00104333
0.15,0.1,0.00138833
0.16,0.1,0.0018
0.17,0.1,0.00227833
0.18,0.1,0.00282333
0.19,0.1,0.003435
0.2,0.1,0.00411333
0.21,0.1,0.00485833
0.22,0.1,0.00567
0.23,0.1,0.00654833
0.24,0.1,0.00749333
0.25,0.1,0.008505
0.26,0.1,0.00958333
0.27,0.1,0.0107283
0.28,0.1,0.01194
0.29,0.1,0.0132183
0.3,0.1,0.0145633
0.31,0.1,0.015975
0.32,0.1,0.0174533
0.33,0.1,0.0189983
0.34,0.1,0.02061
0.35,0.1,0.0222883
0.36,0.1,0.0240333
0.37,0.1,0.025845
0.38,0.1,0.0277233
0.39,0.1,0.0296683
0.4,0.1,0.03168
0.41,0.1,0.0337583
0.42,0.1,0.0359033
0.43,0.1,0.038115
0.44,0.1,0.0403933
0.45,0.1,0.0427383
0.46,0.1,0.04515
0.47,0.1,0.0476283
0.48,0.1,0.0501733
0.49,0.1,0.052785
0.5,0.1,0.0554633
0.51,0.1,0.0582083
0.52,0.1,0.06102
0.53,0.1,0.0638983
0.54,0.1,0.0668433
0.55,0.1,0.069855
0.56,0.1,0.0729333
0.57,0.1,0.0760783
0.58,0.1,0.07929
0.59,0.1,0.0825683
0.6,0.1,0.0859133
0.61,0.1,0.089325
0.62,0.1,0.0928033
0.63,0.1,0.0963483
0.64,0.1,0.09996
0.65,0.1,0.103638
0.66,0.1,0.107383
0.67,0.1,0.111195
0.68,0.1,0.115073
0.69,0.1,0.119018
0.7,0.1,0.12303
0.71,0.1,0.127108
0.72,0.1,0.131253
0.73,0.1,0.135465
0.74,0.1,0.139743
0.75,0.1,0.144088
0.76,0.1,0.1485
0.77,0.1,0.152978
0.78,0.1,0.157523
0.79,0.1,0.162135
0.8,0.1,0.166813
0.81,0.1,0.171558
0.82,0.1,0.17637
0.83,0.1,0.181248
0.84,0.1,0.186193
0.85,0.1,0.191205
0.86,0.1,0.196283
0.87,0.1,0.201428
0.88,0.1,0.20664
0.89,0.1,0.211918
0.9,0.1,0.217263
0.91,0.1,0.222675
0.92,0.1,0.228153
0.93,0.1,0.233698
0.94,0.1,0.23931
0.95,0.1,0.244988
0.96,0.1,0.250733
0.97,0.1,0.256545
0.98,0.1,0.262423
0.99,0.1,0.268368
1,0.1,0.27438
1.01,0.1,0.280458
1.02,0.1,0.286603
1.03,0.1,0.292815
1.04,0.1,0.299093
1.05,0.1,0.305438
1.06,0.1,0.31185
1.07,0.1,0.318328
1.08,0.1,0.324873
1.09,0.1,0.331485
1.1,0.1,0.338163
1.11,0.1,0.344908
1.12,0.1,0.35172
1.13,0.1,0.358598
1.14,0.1,0.365543
1.15,0.1,0.372555
1.16,0.1,0.379633
1.17,0.1,0.386778
1.18,0.1,0.39399
1.19,0.1,0.401268
1.2,0.1,0.408613
1.21,0.1,0.416025
1.22,0.1,0.423503
1.23,0.1,0.431048
1.24,0.1,0.43866
1.25,0.1,0.446338
1.26,0.1,0.454083
1.27,0.1,0.461895
1.28,0.1,0.469773
1.29,0.1,0.477718
1.3,0.1,0.48573
1.31,0.1,0.493808
1.32,0.1,0.501953
1.33,0.1,0.510165
1.34,0.1,0.518443
1.35,0.1,0.526788
1.36,0.1,0.5352
1.37,0.1,0.543678
1.38,0.1,0.552223
1.39,0.1,0.560835
1.4,0.1,0.569513
1.41,0.1,0.578258
1.42,0.1,0.58707
1.43,0.1,0.595948
1.44,0.1,0.604893
1.45,0.1,0.613905
1.46,0.1,0.622983
1.47,0.1,0.632128
1.48,0.1,0.64134
1.49,0.1,0.650618
1.5,0.1,0.659963
1.51,0.1,0.669375
1.52,0.1,0.678853
1.53,0.1,0.688398
